,y
0,50.0
1,48.5
2,47.0
3,50.25
4,53.5
5,56.75
6,60.0
7,63.25
8,66.5
9,69.75
10,73.0
11,76.25
12,79.5
13,82.75
14,86.0
15,89.25
16,92.5
17,95.75
18,99.0
19,98.5
20,97.5
21,96.0
22,95.0
23,93.0
24,92.0
25,91.0
26,89.5
27,88.5
28,87.5
29,86.5
30,85.5
31,84.5
32,84.0
33,83.5
34,82.5
35,82.0
36,81.0
37,80.5
38,80.0
39,79.5
40,78.5
41,78.0
42,77.5
43,77.0
44,76.5
45,76.0
46,75.5
47,75.16666666666667
48,74.75
49,74.25
50,73.75
51,73.25
52,72.83333333333333
53,72.5
54,72.16666666666667
55,71.8
56,71.4
57,71.0
58,70.66666666666667
59,70.33333333333333
60,70.0
61,69.71428571428571
62,69.42857142857143
63,69.14285714285714
64,68.85714285714286
65,68.57142857142857
66,68.28571428571429
67,68.0
68,67.71428571428571
69,67.42857142857143
70,67.14285714285714
71,66.875
72,66.625
73,66.375
74,66.125
75,65.875
76,65.625
77,65.375
78,65.125
79,64.9
80,64.7
81,64.5
82,64.3
83,64.1
84,63.888888888888886
85,63.666666666666664
86,63.44444444444444
87,63.22222222222222
88,63.0
89,62.833333333333336
90,62.666666666666664
91,62.5
92,62.3
93,62.1
94,61.9
95,61.7
96,61.5
97,61.333333333333336
98,61.166666666666664
99,61.0
100,60.833333333333336
101,60.666666666666664
102,60.5
103,60.166666666666664
104,55.583333333333336
105,46.75
106,60.0
107,59.333333333333336
108,55.083333333333336
109,47.25
110,52.625
111,58.0
112,57.6
113,57.2
114,56.8
115,56.4
116,56.0
117,55.6
118,55.2
119,54.833333333333336
120,54.5
121,54.166666666666664
122,53.8
123,53.4
124,53.0
125,52.6
126,52.2
127,51.8
128,51.4
129,51.0
130,50.6
131,50.2
132,49.833333333333336
133,49.5
134,49.166666666666664
135,48.8
136,48.4
137,48.0
138,47.6
139,47.2
140,46.8
141,46.4
142,46.0
143,45.6
144,45.2
145,44.833333333333336
146,44.5
147,44.166666666666664
148,43.8
149,43.4
150,43.0
151,42.6
152,42.2
153,41.8
154,41.4
155,41.0
156,40.6
157,40.2
158,39.833333333333336
159,39.5
160,39.166666666666664
161,38.8
162,38.4
163,38.0
164,37.6
165,37.2
166,36.8
167,36.4
168,36.0
169,35.6
170,35.2
171,34.833333333333336
172,34.5
173,34.166666666666664
174,33.8
175,33.4
176,33.0
177,32.6
178,32.2
179,31.8
180,31.4
181,31.0
182,30.6
183,30.2
184,29.833333333333332
185,29.5
186,29.166666666666668
187,28.8
188,28.4
189,28.0
190,27.5
191,27.0
192,23.0
193,25.333333333333332
194,24.833333333333332
195,21.5
196,23.071428571428573
197,24.642857142857142
198,26.214285714285715
199,27.0
200,27.0
201,27.0
202,27.0
203,27.083333333333332
204,27.25
205,27.416666666666668
206,27.55
207,27.65
208,27.75
209,27.85
210,27.95
211,28.0
212,28.0
213,28.0
214,28.0
215,28.25
216,28.5
217,28.61111111111111
218,28.72222222222222
219,28.833333333333332
220,28.944444444444443
221,29.0
222,29.0
223,29.0
224,29.0
225,29.333333333333332
226,29.5625
227,29.6875
228,29.8125
229,29.9375
230,30.0625
231,30.1875
232,30.3125
233,30.4375
234,30.571428571428573
235,30.714285714285715
236,30.857142857142858
237,31.0
238,31.142857142857142
239,31.285714285714285
240,31.428571428571427
241,31.583333333333332
242,31.75
243,31.916666666666668
244,32.1
245,32.3
246,32.5
247,32.666666666666664
248,32.833333333333336
249,33.0
250,33.22222222222222
251,33.44444444444444
252,33.666666666666664
253,33.888888888888886
254,34.1
255,34.3
256,34.5
257,34.75
258,35.0
259,35.285714285714285
260,35.57142857142857
261,35.857142857142854
262,36.142857142857146
263,36.42857142857143
264,36.714285714285715
265,37.0
266,37.4
267,37.8
268,38.25
269,38.75
270,39.166666666666664
271,39.5
272,40.0
273,40.5
274,41.0
275,41.5
276,42.0
277,42.5
278,36.2
279,44.5
280,36.8
281,33.33333333333333
282,46.0
283,46.5
284,47.5
285,48.0
286,48.5
287,49.0
288,50.0
289,50.5
290,51.0
291,51.5
292,52.5
293,53.0
294,53.5
295,54.0
296,55.0
297,55.5
298,56.0
299,56.5
300,57.5
301,58.0
302,58.5
303,59.0
304,60.0
305,60.5
306,61.0
307,61.5
308,62.5
309,63.0
310,63.5
311,64.0
312,65.0
313,65.5
314,66.0
315,66.5
316,67.5
317,68.0
318,68.5
319,69.0
320,70.0
321,70.5
322,71.0
323,71.5
324,72.5
325,73.0
326,73.5
327,74.0
328,75.0
329,75.5
330,76.0
331,76.5
332,77.5
333,78.0
334,78.5
335,79.0
336,80.0
337,80.5
338,81.0
339,81.5
340,82.5
341,83.0
342,83.5
343,84.0
344,85.0
345,85.5
346,86.0
347,86.5
348,87.5
349,88.0
350,88.5
351,89.0
352,90.0
353,90.5
354,91.0
355,91.5
356,92.5
357,93.0
358,93.5
359,94.0
360,95.0
361,95.5
362,96.0
363,96.5
364,97.5
365,98.0
366,98.5
367,98.83333333333333
