,y
0,47.0
1,50.029411764705884
2,53.05882352941177
3,56.088235294117645
4,59.11764705882353
5,62.14705882352941
6,65.17647058823529
7,68.20588235294117
8,71.23529411764706
9,74.26470588235294
10,77.29411764705883
11,80.3235294117647
12,83.35294117647058
13,86.38235294117646
14,89.41176470588235
15,92.44117647058823
16,95.47058823529412
17,98.5
18,99.0
19,98.5
20,97.5
21,96.5
22,95.5
23,94.83333333333333
24,94.16666666666667
25,93.5
26,92.5
27,91.5
28,90.5
29,89.83333333333333
30,89.16666666666667
31,88.5
32,87.5
33,86.5
34,85.5
35,84.83333333333333
36,84.16666666666667
37,83.5
38,82.5
39,81.5
40,80.5
41,79.83333333333333
42,79.16666666666667
43,78.5
44,77.5
45,76.5
46,75.5
47,74.83333333333333
48,74.16666666666667
49,73.5
50,72.5
51,71.5
52,70.5
53,69.83333333333333
54,69.16666666666667
55,68.5
56,67.5
57,66.5
58,65.5
59,64.83333333333333
60,64.16666666666667
61,63.5
62,62.5
63,61.5
64,60.5
65,59.833333333333336
66,59.166666666666664
67,58.5
68,57.5
69,56.5
70,55.5
71,54.833333333333336
72,54.166666666666664
73,53.5
74,52.5
75,51.5
76,50.5
77,49.833333333333336
78,49.166666666666664
79,48.5
80,47.5
81,46.5
82,45.5
83,44.833333333333336
84,44.166666666666664
85,43.5
86,42.5
87,41.5
88,40.5
89,39.833333333333336
90,39.166666666666664
91,38.5
92,37.5
93,36.5
94,35.5
95,34.833333333333336
96,34.166666666666664
97,33.5
98,32.5
99,31.5
100,30.5
101,29.833333333333332
102,29.166666666666668
103,28.5
104,27.5
105,27.214285714285715
106,26.928571428571427
107,26.642857142857142
108,26.5
109,26.5
110,26.5
111,26.5
112,26.5
113,26.5
114,26.5
115,26.5
116,26.5
117,26.5
118,26.5
119,26.5
120,26.5
121,26.5
122,26.5
123,26.5
124,26.5
125,26.5
126,26.5
127,26.5
128,26.5
129,26.5
130,26.5
131,26.5
132,26.5
133,26.5
134,26.5
135,26.5
136,26.5
137,26.5
138,26.5
139,26.5
140,26.5
141,26.5
142,26.5
143,26.5
144,26.5
145,26.5
146,26.5
147,26.5
148,26.5
149,26.5
150,26.5
151,26.5
152,26.5
153,26.5
154,26.5
155,26.5
156,26.5
157,26.5
158,26.5
159,26.5
160,26.5
161,26.5
162,26.5
163,26.5
164,26.5
165,26.5
166,26.5
167,26.5
168,26.5
169,26.5
170,26.5
171,26.5
172,26.5
173,26.5
174,26.5
175,26.5
176,26.5
177,26.5
178,26.5
179,26.5
180,26.5
181,26.5
182,26.5
183,26.5
184,26.5
185,26.5
186,26.5
187,26.5
188,26.5
189,26.5
190,26.5
191,26.55
192,26.65
193,26.75
194,26.85
195,26.95
196,27.0625
197,27.1875
198,27.3125
199,27.4375
200,27.5625
201,27.6875
202,27.8125
203,27.9375
204,28.071428571428573
205,28.214285714285715
206,28.357142857142858
207,28.5
208,28.666666666666668
209,28.833333333333332
210,29.0
211,29.142857142857142
212,29.285714285714285
213,29.428571428571427
214,29.583333333333332
215,29.75
216,29.916666666666668
217,30.083333333333332
218,30.25
219,30.416666666666668
220,30.583333333333332
221,30.75
222,30.916666666666668
223,31.1
224,31.3
225,31.5
226,31.7
227,31.9
228,32.1
229,32.3
230,32.5
231,32.75
232,33.0
233,33.25
234,33.5
235,33.7
236,33.9
237,34.125
238,34.375
239,34.625
240,34.875
241,35.142857142857146
242,35.42857142857143
243,35.714285714285715
244,36.0
245,36.333333333333336
246,36.666666666666664
247,37.0
248,37.333333333333336
249,37.666666666666664
250,38.0
251,38.4
252,38.8
253,39.166666666666664
254,39.5
255,39.833333333333336
256,40.25
257,40.75
258,41.25
259,41.75
260,42.166666666666664
261,42.5
262,43.0
263,43.5
264,44.0
265,45.0
266,45.5
267,46.0
268,46.5
269,47.5
270,48.5
271,49.0
272,49.5
273,50.5
274,51.5
275,52.5
276,53.5
277,55.0
278,56.0
279,56.5
280,57.5
281,58.0
282,58.5
283,59.0
284,59.5
285,60.0
286,60.5
287,61.0
288,61.5
289,61.833333333333336
290,62.25
291,62.75
292,63.25
293,63.75
294,64.25
295,64.75
296,65.25
297,65.75
298,66.25
299,66.75
300,67.25
301,67.75
302,68.16666666666667
303,68.5
304,69.0
305,69.5
306,70.0
307,70.5
308,71.0
309,71.5
310,72.0
311,72.5
312,73.0
313,73.5
314,74.0
315,74.5
316,75.0
317,75.5
318,76.0
319,76.5
320,76.83333333333333
321,77.25
322,77.75
323,78.25
324,78.75
325,79.25
326,79.75
327,80.25
328,80.75
329,81.25
330,81.75
331,82.25
332,82.75
333,83.25
334,83.75
335,84.16666666666667
336,84.5
337,85.0
338,85.5
339,86.0
340,86.5
341,87.0
342,87.5
343,88.0
344,88.5
345,89.0
346,89.5
347,90.0
348,90.5
349,91.0
350,91.5
351,91.83333333333333
352,92.25
353,92.75
354,93.25
355,93.75
356,94.25
357,94.75
358,95.25
359,95.75
360,96.25
361,96.75
362,97.25
363,97.75
364,98.25
365,98.75
366,98.83333333333333
