,y
0,26.5
1,26.5
2,26.5
3,26.5
4,26.5
5,26.5
6,26.5
7,26.5
8,26.5
9,26.5
10,26.5
11,26.5
12,26.5
13,26.5
14,26.5
15,26.5
16,26.5
17,26.55
18,26.65
19,26.75
20,26.85
21,26.95
22,27.0
23,27.0
24,27.0
25,27.0
26,27.0
27,27.0
28,27.0
29,27.0
30,27.0
31,27.0
32,27.0
33,27.0
34,27.0
35,27.0
36,27.0
37,27.0
38,27.0625
39,27.1875
40,27.3125
41,27.4375
42,27.541666666666668
43,27.625
44,27.708333333333332
45,27.791666666666668
46,27.875
47,27.958333333333332
48,28.0
49,28.0
50,28.0
51,28.0
52,28.125
53,28.375
54,28.6
55,28.8
56,29.0
57,29.2
58,29.4
59,29.6
60,29.8
61,30.0
62,30.4
63,30.8
64,31.25
65,31.75
66,32.333333333333336
67,33.0
68,33.5
69,34.0
70,34.5
71,36.0
72,37.0
73,38.0
74,39.5
75,41.5
76,43.5
77,45.5
78,49.0
79,52.5
80,56.5
81,61.5
82,69.0
83,77.0
84,86.5
85,91.0
86,97.0
87,97.5
88,79.6
89,95.5
90,94.83333333333333
91,94.16666666666667
92,93.5
93,92.5
94,91.5
95,90.83333333333333
96,90.16666666666667
97,89.5
98,88.5
99,87.5
100,86.83333333333333
101,86.16666666666667
102,85.5
103,84.5
104,83.5
105,82.83333333333333
106,82.16666666666667
107,81.5
108,80.5
109,79.5
110,78.83333333333333
111,78.16666666666667
112,77.5
113,76.5
114,75.5
115,74.83333333333333
116,74.16666666666667
117,73.5
118,72.5
119,71.5
120,70.83333333333333
121,70.16666666666667
122,69.5
123,68.5
124,67.5
125,66.5
126,66.0
127,65.5
128,64.5
129,63.5
130,62.5
131,62.0
132,61.5
133,60.5
134,59.5
135,58.5
136,58.0
137,57.5
138,56.5
139,55.5
140,54.5
141,54.0
142,53.5
143,52.5
144,51.5
145,50.5
146,50.0
147,49.5
148,48.5
149,47.5
150,46.5
151,46.0
152,45.5
153,44.5
154,43.5
155,42.5
156,42.0
157,41.5
158,40.5
159,39.5
160,38.5
161,38.0
162,37.5
163,36.5
164,35.5
165,34.5
166,34.0
167,33.5
168,32.5
169,31.5
170,30.5
171,30.0
172,29.666666666666668
173,29.4375
174,29.3125
175,29.1875
176,29.0625
177,29.0
178,29.0
179,29.0
180,29.0
181,29.0
182,29.0
183,29.0
184,29.0
185,29.0
186,29.0
187,29.0
188,29.0
189,28.958333333333332
190,28.875
191,28.791666666666668
192,28.708333333333332
193,28.625
194,28.541666666666668
195,28.5
196,28.5
197,28.5
198,28.5
199,28.5
200,28.5
201,28.5
202,28.5
203,28.5
204,28.5
205,28.357142857142858
206,28.214285714285715
207,28.071428571428573
208,28.0
209,28.0
210,28.0
211,28.0
212,28.0
213,28.0
214,28.0
215,28.0
216,28.0
217,28.0
218,28.0
219,28.0
220,28.0
221,28.0
222,28.0
223,28.0
224,27.857142857142858
225,27.714285714285715
226,27.571428571428573
227,27.5
228,27.5
229,27.5
230,27.5
231,27.5
232,27.5
233,27.458333333333332
234,27.375
235,27.291666666666668
236,27.208333333333332
237,27.125
238,27.041666666666668
239,27.0
240,27.0
241,27.0
242,27.0
243,27.0
244,27.0
245,27.0
246,27.0
247,27.0
248,27.0
249,27.0
250,27.0
251,26.90909090909091
252,26.818181818181817
253,26.727272727272727
254,26.636363636363637
255,26.545454545454547
256,26.5
257,26.5
258,26.5
259,26.5
260,20.0
261,21.857142857142858
262,23.714285714285715
263,25.57142857142857
264,26.5
265,26.5
266,26.5
267,26.5
268,26.5
269,26.5
270,26.5
271,26.5
272,26.5
273,26.5
274,26.5
275,26.5
276,26.5
277,26.5
278,26.5
279,26.5
280,26.5
281,26.5
282,26.5
283,26.5
284,26.5
285,26.5
286,26.5
287,26.5
288,26.5
289,26.5
290,26.5
291,26.5
292,26.5
293,26.5
294,26.5
295,26.5
296,26.5
297,26.5
298,26.5
299,26.5
300,26.5
301,26.5
302,26.5
303,26.5
304,26.5
305,26.5
306,26.5
307,26.5
308,26.5
309,26.5
310,26.5
311,26.5
312,26.5
313,26.5
314,26.5
315,26.5
316,26.5
317,26.5
318,26.5
319,26.5
320,26.5
321,26.5
322,26.5
323,26.5
324,26.5
325,26.5
326,26.5
327,26.5
328,26.5
329,26.5
330,26.5
331,26.5
332,26.5
333,26.5
334,26.5
335,26.5
336,26.5
337,26.5
338,26.5
339,26.5
340,26.5
341,26.5
342,26.5
343,26.5
344,26.5
345,26.5
