,y
0,73.0
1,75.0
2,77.0
3,75.66666666666667
4,74.33333333333333
5,73.0
6,68.53333333333333
7,64.06666666666666
8,59.6
9,55.13333333333333
10,50.666666666666664
11,46.2
12,41.733333333333334
13,37.266666666666666
14,32.8
15,28.33333333333333
16,23.866666666666667
17,19.4
18,14.93333333333333
19,10.466666666666669
20,6.0
21,52.5
22,99.0
23,98.75
24,98.5
25,98.83333333333333
26,98.9375
27,98.8125
28,98.6875
29,98.5625
30,98.4375
31,98.3125
32,98.1875
33,98.0625
34,98.16666666666667
35,98.5
36,98.35714285714286
37,98.21428571428571
38,98.07142857142857
39,98.0
40,98.0
41,98.0
42,98.0
43,98.0
44,97.88888888888889
45,97.77777777777777
46,97.66666666666667
47,97.55555555555556
48,97.45833333333333
49,97.375
50,97.29166666666667
51,97.20833333333333
52,97.125
53,97.04166666666667
54,97.0
55,97.0
56,97.0
57,97.0
58,97.0
59,96.875
60,96.75
61,96.625
62,96.5
63,96.4090909090909
64,96.31818181818181
65,96.22727272727273
66,96.13636363636364
67,96.04545454545455
68,96.0
69,96.0
70,96.0
71,96.0
72,95.9
73,95.7
74,95.5
75,95.38888888888889
76,95.27777777777777
77,95.16666666666667
78,95.05555555555556
79,95.0
80,95.0
81,95.0
82,95.0
83,94.75
84,94.5
85,94.38888888888889
86,94.27777777777777
87,94.16666666666667
88,94.05555555555556
89,93.9375
90,93.8125
91,93.6875
92,93.5625
93,93.42857142857143
94,93.28571428571429
95,93.14285714285714
96,93.0
97,92.83333333333333
98,92.66666666666667
99,92.5
100,92.3
101,92.1
102,91.91666666666667
103,91.75
104,91.58333333333333
105,91.375
106,91.125
107,91.16666666666667
108,91.5
109,91.0
110,90.33333333333333
111,83.5
112,70.5
113,79.75
114,89.0
115,88.6
116,88.2
117,87.83333333333333
118,87.5
119,87.16666666666667
120,86.8
121,86.4
122,86.0
123,85.6
124,85.2
125,84.83333333333333
126,84.5
127,84.16666666666667
128,83.75
129,83.25
130,82.83333333333333
131,82.5
132,82.16666666666667
133,81.75
134,81.25
135,80.75
136,80.25
137,79.83333333333333
138,79.5
139,79.0
140,78.5
141,78.0
142,77.5
143,77.0
144,76.5
145,76.0
146,75.5
147,75.0
148,74.5
149,74.0
150,73.5
151,73.0
152,72.5
153,72.0
154,71.0
155,70.5
156,70.0
157,69.5
158,68.5
159,68.0
160,67.5
161,67.0
162,66.0
163,65.5
164,64.5
165,64.0
166,63.5
167,62.5
168,61.5
169,61.0
170,60.5
171,59.5
172,58.5
173,57.5
174,56.5
175,55.5
176,55.0
177,54.0
178,53.0
179,52.0
180,51.0
181,49.5
182,48.5
183,47.5
184,46.0
185,45.0
186,44.0
187,42.0
188,41.0
189,39.0
190,37.5
191,36.0
192,34.5
193,32.5
194,30.5
195,28.0
196,27.5
197,27.25
198,27.0
199,27.25
200,27.5
201,27.666666666666668
202,27.833333333333332
203,28.0
204,28.166666666666668
205,28.333333333333332
206,28.5
207,28.666666666666668
208,28.833333333333332
209,29.0
210,29.142857142857142
211,29.285714285714285
212,29.428571428571427
213,29.666666666666668
214,30.0
215,29.5
216,29.7
217,29.9
218,30.071428571428573
219,30.214285714285715
220,30.357142857142858
221,30.5
222,30.75
223,31.0
224,30.5
225,30.666666666666668
226,30.833333333333332
227,31.0
228,31.11111111111111
229,31.22222222222222
230,31.333333333333332
231,31.444444444444443
232,31.55
233,31.65
234,31.75
235,31.85
236,31.95
237,32.07142857142857
238,32.214285714285715
239,32.357142857142854
240,32.5
241,32.0
242,32.2
243,32.4
244,32.55
245,32.65
246,32.75
247,32.85
248,32.95
249,33.0
250,33.0
251,33.0
252,33.0
253,33.166666666666664
254,33.5
255,33.0
256,33.142857142857146
257,33.285714285714285
258,33.42857142857143
259,33.5
260,33.5
261,33.5
262,33.5
263,33.642857142857146
264,33.785714285714285
265,33.92857142857143
266,34.0
267,34.0
268,34.0
269,34.0
270,34.0
271,34.0
272,34.09090909090909
273,34.18181818181818
274,34.27272727272727
275,34.36363636363637
276,34.45454545454545
277,34.5
278,34.5
279,34.5
280,34.5
281,34.833333333333336
282,35.5
283,36.5
284,34.125
285,39.5
286,41.5
287,43.5
288,45.0
289,46.5
290,48.0
291,50.0
292,51.0
293,52.5
294,54.0
295,55.0
296,56.0
297,57.5
298,58.5
299,59.5
300,60.5
301,61.5
302,62.5
303,63.5
304,64.5
305,65.5
306,66.5
307,67.5
308,68.16666666666667
309,68.83333333333333
310,69.5
311,70.5
312,71.5
313,72.0
314,72.5
315,73.5
316,74.0
317,74.5
318,75.5
319,76.0
320,76.5
321,77.5
322,78.0
323,78.5
324,79.0
325,80.0
326,80.5
327,81.0
328,81.5
329,82.0
330,82.5
331,83.0
332,83.5
333,84.0
334,84.66666666666667
335,85.25
336,85.75
337,86.16666666666667
338,86.5
339,87.0
340,87.5
341,88.0
342,88.5
343,88.83333333333333
344,89.25
345,89.75
346,90.2
347,90.6
348,91.0
349,91.4
350,91.8
351,92.2
352,92.6
353,93.0
354,93.4
355,93.8
356,94.16666666666667
357,94.5
358,94.83333333333333
359,95.2
360,95.6
361,96.0
362,96.33333333333333
363,96.66666666666667
364,97.0
365,97.5
366,98.0
367,75.0
368,98.0
369,98.66666666666667
