,y
0,53.5
1,49.75
2,46.0
3,50.0
4,50.75
5,51.5
6,48.46666666666667
7,45.43333333333334
8,42.4
9,39.36666666666667
10,36.333333333333336
11,33.3
12,30.266666666666666
13,27.233333333333334
14,24.200000000000003
15,21.166666666666668
16,18.133333333333333
17,15.100000000000001
18,12.06666666666667
19,9.033333333333331
20,6.0
21,49.5
22,50.0
23,49.333333333333336
24,48.8
25,48.4
26,48.0
27,47.6
28,47.2
29,46.833333333333336
30,46.5
31,46.166666666666664
32,45.8
33,45.4
34,45.0
35,44.666666666666664
36,44.333333333333336
37,44.0
38,43.666666666666664
39,43.333333333333336
40,43.0
41,42.666666666666664
42,42.333333333333336
43,42.0
44,41.666666666666664
45,41.333333333333336
46,41.0
47,40.714285714285715
48,40.42857142857143
49,40.142857142857146
50,39.857142857142854
51,39.57142857142857
52,39.285714285714285
53,39.0
54,38.714285714285715
55,38.42857142857143
56,38.142857142857146
57,37.857142857142854
58,37.57142857142857
59,37.285714285714285
60,37.0
61,36.75
62,36.5
63,36.25
64,36.0
65,35.714285714285715
66,35.42857142857143
67,35.142857142857146
68,34.9
69,34.7
70,34.5
71,34.25
72,34.0
73,33.75
74,33.5
75,33.3
76,33.1
77,32.875
78,32.625
79,32.375
80,32.125
81,31.9
82,31.7
83,31.5
84,31.3
85,31.1
86,30.9
87,30.7
88,30.5
89,30.3
90,30.1
91,29.9
92,29.7
93,29.5
94,29.3
95,29.1
96,28.9
97,28.7
98,28.5
99,28.3
100,28.1
101,27.9
102,27.7
103,27.5
104,27.3
105,27.1
106,26.0
107,24.0
108,22.0
109,26.5
110,26.833333333333332
111,25.75
112,23.25
113,25.625
114,28.0
115,28.333333333333332
116,28.666666666666668
117,29.0
118,29.285714285714285
119,29.571428571428573
120,29.857142857142858
121,30.142857142857142
122,30.428571428571427
123,30.714285714285715
124,31.0
125,31.333333333333332
126,31.666666666666668
127,32.0
128,32.285714285714285
129,32.57142857142857
130,32.857142857142854
131,33.142857142857146
132,33.42857142857143
133,33.714285714285715
134,34.0
135,34.333333333333336
136,34.666666666666664
137,35.0
138,35.333333333333336
139,35.666666666666664
140,36.0
141,36.25
142,36.5
143,36.75
144,37.0
145,37.333333333333336
146,37.666666666666664
147,38.0
148,38.333333333333336
149,38.666666666666664
150,39.0
151,39.285714285714285
152,39.57142857142857
153,39.857142857142854
154,40.142857142857146
155,40.42857142857143
156,40.714285714285715
157,41.0
158,41.333333333333336
159,41.666666666666664
160,42.0
161,42.333333333333336
162,42.666666666666664
163,43.0
164,43.25
165,43.5
166,43.75
167,44.0
168,44.333333333333336
169,44.666666666666664
170,45.0
171,45.333333333333336
172,45.666666666666664
173,46.0
174,46.25
175,46.5
176,46.75
177,47.0
178,47.333333333333336
179,47.666666666666664
180,48.0
181,48.333333333333336
182,48.666666666666664
183,49.0
184,49.285714285714285
185,49.57142857142857
186,49.857142857142854
187,50.142857142857146
188,50.42857142857143
189,50.714285714285715
190,51.0
191,51.333333333333336
192,51.666666666666664
193,52.0
194,47.25
195,42.5
196,49.5
197,49.25
198,41.75
199,49.916666666666664
200,54.2
201,54.6
202,55.0
203,55.333333333333336
204,55.666666666666664
205,56.0
206,56.4
207,56.8
208,57.2
209,57.6
210,58.0
211,58.4
212,58.8
213,59.166666666666664
214,59.5
215,59.833333333333336
216,60.25
217,60.75
218,61.166666666666664
219,61.5
220,61.833333333333336
221,62.25
222,62.75
223,63.25
224,63.75
225,64.16666666666667
226,64.5
227,65.0
228,65.5
229,66.0
230,66.5
231,66.83333333333333
232,67.25
233,67.75
234,68.25
235,68.75
236,69.25
237,69.75
238,70.25
239,70.75
240,71.25
241,71.75
242,72.33333333333333
243,73.0
244,73.5
245,74.0
246,74.5
247,75.0
248,75.5
249,76.0
250,76.5
251,77.0
252,78.0
253,78.5
254,79.0
255,79.5
256,80.0
257,81.0
258,81.5
259,82.0
260,82.5
261,83.5
262,84.0
263,84.5
264,85.5
265,86.0
266,86.5
267,87.5
268,88.0
269,88.5
270,89.5
271,90.0
272,90.5
273,91.5
274,92.5
275,93.0
276,93.5
277,94.5
278,95.5
279,96.0
280,96.5
281,79.4
282,98.5
283,80.0
284,62.4
285,97.5
286,97.0
287,96.5
288,96.0
289,95.0
290,94.5
291,94.0
292,93.5
293,93.0
294,92.5
295,92.0
296,91.0
297,90.5
298,90.0
299,89.5
300,89.0
301,88.5
302,88.0
303,87.5
304,87.0
305,86.0
306,85.5
307,85.0
308,84.5
309,84.0
310,83.5
311,83.0
312,82.0
313,81.5
314,81.0
315,80.5
316,80.0
317,79.5
318,79.0
319,78.0
320,77.5
321,77.0
322,76.5
323,76.0
324,75.5
325,75.0
326,74.0
327,73.5
328,73.0
329,72.5
330,72.0
331,71.5
332,71.0
333,70.0
334,69.5
335,69.0
336,68.5
337,68.0
338,67.5
339,67.0
340,66.33333333333333
341,65.66666666666667
342,65.0
343,64.5
344,64.0
345,63.5
346,63.0
347,62.5
348,62.0
349,61.0
350,60.5
351,60.0
352,59.5
353,59.0
354,58.5
355,58.0
356,57.0
357,56.5
358,56.0
359,55.5
360,55.0
361,54.5
362,54.0
363,53.0
364,52.5
365,52.0
366,51.5
367,39.75
368,50.5
369,50.0
370,49.0
