,y
0,99.0
1,98.5
2,97.5
3,95.5
4,93.5
5,91.5
6,89.5
7,88.0
8,86.5
9,85.0
10,83.5
11,82.0
12,80.0
13,78.5
14,77.0
15,75.5
16,74.0
17,72.5
18,71.0
19,70.0
20,68.0
21,67.0
22,65.5
23,64.5
24,63.5
25,62.0
26,60.5
27,59.5
28,58.5
29,57.5
30,56.5
31,55.5
32,54.5
33,53.5
34,52.5
35,51.5
36,50.5
37,49.5
38,48.5
39,47.5
40,47.0
41,46.0
42,45.5
43,44.5
44,44.0
45,43.5
46,42.5
47,42.0
48,41.0
49,40.5
50,40.0
51,39.5
52,39.0
53,38.333333333333336
54,37.75
55,37.25
56,36.666666666666664
57,36.0
58,35.5
59,35.166666666666664
60,34.75
61,34.25
62,33.833333333333336
63,33.5
64,33.166666666666664
65,32.8
66,32.4
67,32.0
68,31.666666666666668
69,31.333333333333332
70,31.0
71,30.714285714285715
72,30.428571428571427
73,30.142857142857142
74,29.875
75,29.625
76,29.375
77,29.125
78,28.9
79,28.7
80,28.5
81,28.333333333333332
82,28.166666666666668
83,28.0
84,27.857142857142858
85,27.714285714285715
86,27.571428571428573
87,27.333333333333332
88,27.0
89,27.5
90,27.0
91,23.25
92,24.321428571428573
93,25.392857142857142
94,26.464285714285715
95,27.0
96,27.0
97,27.0
98,27.0
99,27.0
100,27.0
101,27.0
102,27.0
103,27.0
104,27.0
105,27.0
106,27.0
107,27.0
108,27.0
109,27.0
110,27.0
111,27.0
112,27.0
113,27.0
114,27.0
115,27.0
116,27.0
117,27.0
118,27.0
119,27.0
120,27.0
121,27.0
122,27.0
123,27.0
124,27.0
125,27.0
126,27.0
127,27.0
128,27.0
129,27.0
130,27.0
131,27.0
132,27.0
133,27.0
134,27.0
135,27.0
136,27.0
137,27.0
138,27.0
139,27.0
140,27.0
141,27.0
142,26.95
143,26.85
144,26.75
145,26.65
146,26.55
147,26.5
148,26.5
149,26.5
150,26.5
151,26.5
152,26.5
153,26.5
154,26.5
155,26.5
156,26.5
157,26.5
158,26.5
159,26.5
160,26.5
161,26.5
162,26.5
163,26.5
164,26.5
165,26.5
166,26.5
167,26.5
168,26.5
169,26.5
170,26.5
171,26.5
172,26.5
173,26.5
174,26.5
175,26.5
176,26.61111111111111
177,26.72222222222222
178,26.833333333333332
179,26.944444444444443
180,27.0
181,27.0
182,27.0
183,27.0
184,27.1
185,27.3
186,27.5
187,27.625
188,27.75
189,27.875
190,28.0
191,28.142857142857142
192,28.285714285714285
193,28.428571428571427
194,28.583333333333332
195,28.75
196,28.916666666666668
197,29.1
198,29.3
199,29.5
200,29.7
201,29.9
202,30.1
203,30.3
204,30.5
205,30.7
206,30.9
207,31.142857142857142
208,31.428571428571427
209,31.714285714285715
210,32.0
211,32.285714285714285
212,32.57142857142857
213,32.857142857142854
214,33.166666666666664
215,33.5
216,33.833333333333336
217,34.166666666666664
218,34.5
219,34.833333333333336
220,35.2
221,35.6
222,36.0
223,36.4
224,36.8
225,37.25
226,37.75
227,38.166666666666664
228,38.5
229,39.0
230,39.666666666666664
231,40.166666666666664
232,40.5
233,41.0
234,41.666666666666664
235,42.25
236,42.75
237,43.333333333333336
238,44.0
239,44.5
240,45.0
241,46.0
242,46.5
243,47.0
244,48.0
245,48.5
246,49.5
247,50.0
248,50.5
249,51.5
250,52.0
251,52.5
252,53.5
253,54.5
254,55.5
255,56.5
256,57.5
257,58.0
258,58.5
259,59.5
260,60.5
261,61.5
262,62.0
263,49.0
264,56.0
265,63.0
266,63.25
267,63.5
268,63.7
269,63.9
270,64.125
271,64.375
272,64.625
273,64.875
274,65.125
275,65.375
276,65.625
277,65.875
278,66.125
279,66.375
280,66.625
281,66.875
282,67.14285714285714
283,67.42857142857143
284,67.71428571428571
285,68.0
286,68.28571428571429
287,68.57142857142857
288,68.85714285714286
289,69.14285714285714
290,69.42857142857143
291,69.71428571428571
292,70.0
293,70.33333333333333
294,70.66666666666667
295,71.0
296,71.33333333333333
297,71.66666666666667
298,72.0
299,72.33333333333333
300,72.66666666666667
301,73.0
302,73.4
303,73.8
304,74.16666666666667
305,74.5
306,74.83333333333333
307,75.25
308,75.75
309,76.16666666666667
310,76.5
311,76.83333333333333
312,77.25
313,77.75
314,78.16666666666667
315,78.5
316,79.0
317,79.5
318,79.83333333333333
319,80.25
320,80.75
321,81.25
322,81.75
323,82.25
324,82.75
325,83.33333333333333
326,84.0
327,84.5
328,85.0
329,85.5
330,86.0
331,86.5
332,87.0
333,88.0
334,88.5
335,89.0
336,89.5
337,90.5
338,91.0
339,91.5
340,92.5
341,93.0
342,93.5
343,94.5
344,95.5
345,96.0
346,96.5
347,97.5
348,98.5
349,98.83333333333333
