,y
0,78.0
1,69.0
2,72.0
3,57.0
4,55.333333333333336
5,53.666666666666664
6,52.0
7,50.333333333333336
8,48.666666666666664
9,47.0
10,45.33333333333333
11,43.666666666666664
12,42.0
13,40.33333333333333
14,38.666666666666664
15,37.0
16,35.33333333333333
17,33.666666666666664
18,32.0
19,30.333333333333332
20,28.666666666666664
21,27.0
22,26.5
23,27.0
24,27.5
25,28.5
26,29.0
27,29.5
28,30.0
29,30.5
30,31.5
31,32.0
32,32.5
33,33.5
34,34.0
35,34.5
36,35.0
37,35.5
38,36.5
39,37.0
40,37.5
41,38.5
42,39.0
43,39.5
44,40.0
45,40.5
46,41.5
47,42.0
48,42.5
49,43.5
50,44.0
51,44.5
52,45.0
53,45.5
54,46.5
55,47.0
56,47.5
57,48.5
58,49.0
59,49.5
60,50.0
61,50.5
62,51.5
63,52.0
64,52.5
65,53.5
66,54.0
67,54.5
68,55.0
69,55.5
70,56.5
71,57.0
72,57.5
73,58.5
74,59.0
75,59.5
76,60.0
77,60.5
78,61.5
79,62.0
80,62.5
81,63.5
82,64.0
83,64.5
84,65.0
85,65.5
86,66.5
87,67.0
88,67.5
89,68.5
90,69.0
91,69.5
92,70.0
93,71.0
94,71.5
95,72.0
96,72.5
97,73.5
98,74.0
99,74.5
100,75.0
101,75.5
102,76.5
103,77.0
104,77.5
105,78.0
106,79.0
107,79.5
108,80.0
109,80.5
110,81.5
111,82.0
112,82.5
113,83.5
114,84.0
115,84.5
116,85.0
117,85.5
118,86.5
119,87.0
120,87.5
121,88.0
122,89.0
123,89.5
124,90.0
125,90.5
126,91.5
127,92.0
128,92.5
129,93.5
130,94.0
131,94.5
132,95.0
133,95.5
134,96.5
135,97.0
136,79.4
137,98.5
138,99.0
139,98.5
140,98.16666666666667
141,97.75
142,97.25
143,96.75
144,96.25
145,95.83333333333333
146,95.5
147,95.16666666666667
148,94.75
149,94.25
150,93.75
151,93.25
152,92.83333333333333
153,92.5
154,92.16666666666667
155,91.75
156,91.25
157,90.75
158,90.25
159,89.83333333333333
160,89.5
161,89.0
162,88.5
163,88.16666666666667
164,87.75
165,87.25
166,86.75
167,86.25
168,85.83333333333333
169,85.5
170,85.0
171,84.5
172,84.0
173,83.5
174,83.16666666666667
175,82.75
176,82.25
177,81.75
178,81.25
179,80.75
180,80.25
181,79.83333333333333
182,79.5
183,79.0
184,78.5
185,78.0
186,77.5
187,77.0
188,76.5
189,76.0
190,75.5
191,75.16666666666667
192,74.75
193,74.25
194,73.75
195,73.25
196,72.75
197,72.25
198,71.75
199,71.25
200,70.75
201,70.25
202,69.75
203,69.25
204,68.66666666666667
205,68.0
206,67.5
207,67.0
208,66.5
209,66.0
210,65.5
211,65.0
212,64.5
213,64.0
214,63.5
215,63.0
216,62.5
217,62.0
218,61.333333333333336
219,60.666666666666664
220,60.0
221,59.5
222,59.0
223,58.5
224,58.0
225,57.5
226,57.0
227,56.0
228,55.5
229,55.0
230,54.5
231,54.0
232,53.5
233,53.0
234,52.0
235,51.5
236,51.0
237,50.5
238,49.5
239,49.0
240,48.5
241,48.0
242,47.0
243,46.5
244,46.0
245,45.5
246,44.5
247,44.0
248,43.5
249,42.5
250,42.0
251,41.5
252,40.5
253,32.75
254,36.916666666666664
255,36.166666666666664
256,30.5
257,33.9
258,37.3
259,38.916666666666664
260,38.75
261,38.583333333333336
262,38.4375
263,38.3125
264,38.1875
265,38.0625
266,38.0
267,38.0
268,38.0
269,38.0
270,37.666666666666664
271,37.4375
272,37.3125
273,37.1875
274,37.0625
275,37.0
276,37.0
277,37.0
278,37.0
279,36.666666666666664
280,36.4375
281,36.3125
282,36.1875
283,36.0625
284,36.0
285,36.0
286,36.0
287,36.0
288,35.666666666666664
289,35.4375
290,35.3125
291,35.1875
292,35.0625
293,35.0
294,35.0
295,35.0
296,35.0
297,34.666666666666664
298,34.4375
299,34.3125
300,34.1875
301,34.0625
302,34.0
303,34.0
304,34.0
305,34.0
306,33.666666666666664
307,33.4375
308,33.3125
309,33.1875
310,33.0625
311,33.0
312,33.0
313,33.0
314,33.0
315,32.666666666666664
316,32.4375
317,32.3125
318,32.1875
319,32.0625
320,32.0
321,32.0
322,32.0
323,32.0
324,31.666666666666668
325,31.4375
326,31.3125
327,31.1875
328,31.0625
329,31.0
330,31.0
331,31.0
332,31.0
333,30.666666666666668
334,30.4375
335,30.3125
336,30.1875
337,30.0625
338,30.0
339,30.0
340,30.0
341,30.0
342,29.666666666666668
343,29.4375
344,29.3125
345,29.1875
346,29.0625
347,29.0
348,29.0
349,29.0
350,29.0
351,28.666666666666668
352,28.4375
353,28.3125
354,28.1875
355,28.0625
356,28.0
357,28.0
358,28.0
359,28.0
360,27.666666666666668
361,27.428571428571427
362,27.285714285714285
363,27.142857142857142
364,27.0
365,25.333333333333332
366,23.666666666666668
367,22.0
368,27.0
369,19.66666666666667
