,y
0,53.5
1,49.75
2,46.0
3,47.833333333333336
4,49.666666666666664
5,51.5
6,48.46666666666667
7,45.43333333333334
8,42.4
9,39.36666666666667
10,36.333333333333336
11,33.3
12,30.266666666666666
13,27.233333333333334
14,24.200000000000003
15,21.166666666666668
16,18.133333333333333
17,15.100000000000001
18,12.06666666666667
19,9.033333333333331
20,6.0
21,44.5
22,44.833333333333336
23,44.8
24,44.4
25,44.0
26,43.75
27,43.5
28,43.25
29,43.0
30,42.714285714285715
31,42.42857142857143
32,42.142857142857146
33,41.857142857142854
34,41.57142857142857
35,41.285714285714285
36,41.0
37,40.75
38,40.5
39,40.25
40,40.0
41,39.75
42,39.5
43,39.25
44,39.0
45,38.75
46,38.5
47,38.3
48,38.1
49,37.875
50,37.625
51,37.375
52,37.125
53,36.9
54,36.7
55,36.5
56,36.3
57,36.1
58,35.875
59,35.625
60,35.375
61,35.125
62,34.9
63,34.7
64,34.5
65,34.3
66,34.1
67,33.9
68,33.7
69,33.5
70,33.3
71,33.1
72,32.9
73,32.7
74,32.5
75,32.333333333333336
76,32.166666666666664
77,32.0
78,31.833333333333332
79,31.666666666666668
80,31.5
81,31.3
82,31.1
83,30.9
84,30.7
85,30.5
86,30.333333333333332
87,30.166666666666668
88,30.0
89,29.833333333333332
90,29.666666666666668
91,29.5
92,29.333333333333332
93,29.166666666666668
94,29.0
95,28.833333333333332
96,28.666666666666668
97,28.5
98,28.333333333333332
99,28.166666666666668
100,28.0
101,27.833333333333332
102,27.666666666666668
103,27.5
104,27.333333333333332
105,27.166666666666668
106,27.0
107,26.833333333333332
108,26.666666666666668
109,26.5
110,27.0
111,27.5
112,24.0
113,29.0
114,29.5
115,30.0
116,30.5
117,31.0
118,32.0
119,32.5
120,33.0
121,33.5
122,34.0
123,34.5
124,35.0
125,36.0
126,36.5
127,37.0
128,37.5
129,38.0
130,39.0
131,39.5
132,40.0
133,40.5
134,41.0
135,41.5
136,42.0
137,43.0
138,43.5
139,44.0
140,44.5
141,45.0
142,46.0
143,46.5
144,47.0
145,47.5
146,48.0
147,48.5
148,49.0
149,50.0
150,50.5
151,51.0
152,51.5
153,52.0
154,53.0
155,53.5
156,54.0
157,54.5
158,55.0
159,55.5
160,56.0
161,57.0
162,57.5
163,58.0
164,58.5
165,59.0
166,59.5
167,60.5
168,61.0
169,61.5
170,62.0
171,62.5
172,63.0
173,64.0
174,64.5
175,65.0
176,65.5
177,66.0
178,66.5
179,67.0
180,68.0
181,68.5
182,69.0
183,69.5
184,70.0
185,71.0
186,71.5
187,72.0
188,72.5
189,73.0
190,73.5
191,74.0
192,75.0
193,75.5
194,76.0
195,76.5
196,76.83333333333333
197,77.16666666666667
198,77.5
199,77.7
200,77.9
201,78.1
202,78.3
203,78.5
204,78.7
205,78.9
206,79.1
207,79.3
208,79.5
209,79.66666666666667
210,79.83333333333333
211,80.0
212,80.22222222222223
213,80.44444444444444
214,80.66666666666667
215,80.88888888888889
216,81.1
217,81.3
218,81.5
219,81.7
220,81.9
221,82.1
222,82.3
223,82.5
224,82.7
225,82.9
226,83.125
227,83.375
228,83.625
229,83.875
230,84.1
231,84.3
232,84.5
233,84.75
234,85.0
235,85.25
236,85.5
237,85.7
238,85.9
239,86.125
240,86.375
241,86.625
242,86.875
243,87.125
244,87.375
245,87.625
246,87.875
247,88.14285714285714
248,88.42857142857143
249,88.71428571428571
250,89.0
251,89.25
252,89.5
253,89.75
254,90.0
255,90.28571428571429
256,90.57142857142857
257,90.85714285714286
258,91.14285714285714
259,91.42857142857143
260,91.71428571428571
261,92.0
262,92.28571428571429
263,92.57142857142857
264,92.85714285714286
265,93.14285714285714
266,93.42857142857143
267,93.71428571428571
268,94.0
269,94.33333333333333
270,94.66666666666667
271,95.0
272,95.33333333333333
273,95.66666666666667
274,96.0
275,96.33333333333333
276,96.66666666666667
277,97.0
278,97.33333333333333
279,97.66666666666667
280,98.0
281,98.5
282,99.0
283,98.5
284,75.25
285,97.5
286,97.0
287,96.0
288,95.5
289,95.0
290,94.5
291,93.5
292,93.0
293,92.5
294,92.0
295,91.0
296,90.5
297,90.0
298,89.5
299,88.5
300,88.0
301,87.5
302,87.0
303,86.0
304,85.5
305,85.0
306,84.5
307,83.5
308,83.0
309,82.5
310,82.0
311,81.0
312,80.5
313,80.0
314,79.5
315,78.5
316,78.0
317,77.5
318,77.0
319,76.5
320,75.5
321,75.0
322,74.5
323,74.0
324,73.0
325,72.5
326,72.0
327,71.5
328,70.5
329,70.0
330,69.5
331,69.0
332,68.0
333,67.5
334,67.0
335,66.5
336,65.5
337,65.0
338,64.5
339,64.0
340,63.0
341,62.5
342,62.0
343,61.5
344,60.5
345,60.0
346,59.5
347,59.0
348,58.0
349,57.5
350,57.0
351,56.5
352,55.5
353,55.0
354,54.5
355,54.0
356,53.0
357,52.5
358,52.0
359,51.5
360,50.5
361,50.0
362,49.5
363,49.0
364,48.5
365,47.5
366,47.0
367,38.400000000000006
368,46.0
369,45.5
