,y
0,45.5
1,45.0
2,45.666666666666664
3,46.25
4,46.75
5,47.166666666666664
6,47.5
7,48.0
8,48.5
9,49.0
10,49.5
11,50.0
12,50.5
13,50.833333333333336
14,51.25
15,51.75
16,52.25
17,52.75
18,53.25
19,53.75
20,54.25
21,54.75
22,55.333333333333336
23,56.0
24,56.5
25,57.0
26,57.5
27,58.0
28,58.5
29,59.0
30,59.5
31,60.0
32,60.666666666666664
33,61.333333333333336
34,62.0
35,62.5
36,63.0
37,63.5
38,64.0
39,64.5
40,65.0
41,66.0
42,66.5
43,67.0
44,67.5
45,68.5
46,69.0
47,69.5
48,70.0
49,70.5
50,71.5
51,72.0
52,72.5
53,73.5
54,74.0
55,74.5
56,75.5
57,76.0
58,76.5
59,77.5
60,78.0
61,78.5
62,79.5
63,80.0
64,80.5
65,81.5
66,82.0
67,82.5
68,83.5
69,84.5
70,85.0
71,85.5
72,86.5
73,87.5
74,88.0
75,88.5
76,89.5
77,90.5
78,91.0
79,91.5
80,92.5
81,93.5
82,94.0
83,94.5
84,95.5
85,96.5
86,97.5
87,98.0
88,98.5
89,98.0
90,96.5
91,78.8
92,94.5
93,94.0
94,93.0
95,92.5
96,91.5
97,90.5
98,89.5
99,88.5
100,87.5
101,87.0
102,86.5
103,85.5
104,84.5
105,84.0
106,83.5
107,82.5
108,82.0
109,81.0
110,80.5
111,80.0
112,79.0
113,78.5
114,78.0
115,77.0
116,76.5
117,76.0
118,75.5
119,75.0
120,74.5
121,74.0
122,73.33333333333333
123,72.66666666666667
124,72.0
125,71.5
126,71.0
127,70.5
128,70.0
129,69.5
130,69.16666666666667
131,68.75
132,68.25
133,67.75
134,67.25
135,66.75
136,66.25
137,65.83333333333333
138,65.5
139,65.16666666666667
140,64.75
141,64.25
142,63.833333333333336
143,63.5
144,63.166666666666664
145,62.8
146,62.4
147,62.0
148,61.6
149,61.2
150,60.833333333333336
151,60.5
152,60.166666666666664
153,59.8
154,59.4
155,59.0
156,58.714285714285715
157,58.42857142857143
158,58.142857142857146
159,57.857142857142854
160,57.57142857142857
161,57.285714285714285
162,57.0
163,56.666666666666664
164,56.333333333333336
165,56.0
166,55.714285714285715
167,55.42857142857143
168,55.142857142857146
169,54.857142857142854
170,54.57142857142857
171,54.285714285714285
172,54.0
173,53.666666666666664
174,53.333333333333336
175,53.0
176,52.6
177,52.2
178,51.833333333333336
179,51.5
180,51.166666666666664
181,50.8
182,50.4
183,50.0
184,49.6
185,49.2
186,48.8
187,48.4
188,48.0
189,47.666666666666664
190,47.333333333333336
191,47.0
192,46.6
193,46.2
194,45.833333333333336
195,45.5
196,45.166666666666664
197,44.8
198,44.4
199,44.0
200,43.666666666666664
201,43.333333333333336
202,43.0
203,42.666666666666664
204,42.333333333333336
205,42.0
206,41.666666666666664
207,41.333333333333336
208,41.0
209,40.666666666666664
210,40.333333333333336
211,40.0
212,39.666666666666664
213,39.333333333333336
214,39.0
215,38.75
216,38.5
217,38.25
218,38.0
219,37.666666666666664
220,37.333333333333336
221,37.0
222,36.666666666666664
223,36.333333333333336
224,36.0
225,35.75
226,35.5
227,35.25
228,35.0
229,34.714285714285715
230,34.42857142857143
231,34.142857142857146
232,33.857142857142854
233,33.57142857142857
234,33.285714285714285
235,33.0
236,32.75
237,32.5
238,32.25
239,32.0
240,31.714285714285715
241,31.428571428571427
242,31.142857142857142
243,30.875
244,30.625
245,30.375
246,30.125
247,29.875
248,29.625
249,29.375
250,29.125
251,28.9
252,28.7
253,28.5
254,28.25
255,28.0
256,27.75
257,27.5
258,27.3
259,27.1
260,26.9
261,26.7
262,26.5
263,22.0
264,23.428571428571427
265,24.857142857142858
266,26.285714285714285
267,27.0625
268,27.1875
269,27.3125
270,27.4375
271,27.5625
272,27.6875
273,27.8125
274,27.9375
275,28.071428571428573
276,28.214285714285715
277,28.357142857142858
278,28.5
279,28.642857142857142
280,28.785714285714285
281,28.928571428571427
282,29.0625
283,29.1875
284,29.3125
285,29.4375
286,29.571428571428573
287,29.714285714285715
288,29.857142857142858
289,30.0
290,30.166666666666668
291,30.333333333333332
292,30.5
293,30.666666666666668
294,30.833333333333332
295,31.0
296,31.166666666666668
297,31.333333333333332
298,31.5
299,31.7
300,31.9
301,32.1
302,32.3
303,32.5
304,32.7
305,32.9
306,33.1
307,33.3
308,33.5
309,33.7
310,33.9
311,34.1
312,34.3
313,34.5
314,34.7
315,34.9
316,35.125
317,35.375
318,35.625
319,35.875
320,36.125
321,36.375
322,36.625
323,36.875
324,37.142857142857146
325,37.42857142857143
326,37.714285714285715
327,38.0
328,38.285714285714285
329,38.57142857142857
330,38.857142857142854
331,39.142857142857146
332,39.42857142857143
333,39.714285714285715
334,40.0
335,40.333333333333336
336,40.666666666666664
337,41.0
338,41.333333333333336
339,41.666666666666664
340,42.0
341,42.4
342,42.8
343,43.2
344,43.6
345,44.0
346,44.4
347,44.8
348,45.333333333333336
349,46.0
