,y
0,70.0
1,68.1219512195122
2,66.2439024390244
3,64.36585365853658
4,62.48780487804878
5,60.609756097560975
6,58.73170731707317
7,56.85365853658537
8,54.97560975609756
9,53.09756097560975
10,51.21951219512195
11,49.34146341463415
12,47.463414634146346
13,45.58536585365854
14,43.707317073170735
15,41.829268292682926
16,39.951219512195124
17,38.07317073170732
18,36.19512195121951
19,34.31707317073171
20,32.4390243902439
21,31.6
22,31.8
23,32.0
24,32.333333333333336
25,32.666666666666664
26,33.0
27,33.4
28,33.8
29,34.2
30,34.6
31,35.0
32,35.4
33,35.8
34,36.25
35,36.75
36,37.166666666666664
37,37.5
38,38.0
39,38.5
40,38.833333333333336
41,39.25
42,39.75
43,40.333333333333336
44,41.0
45,41.5
46,42.0
47,42.5
48,43.0
49,43.5
50,44.0
51,44.5
52,45.5
53,46.0
54,46.5
55,47.0
56,47.5
57,48.5
58,49.0
59,49.5
60,50.5
61,51.0
62,51.5
63,52.5
64,53.0
65,54.0
66,54.5
67,55.5
68,56.5
69,57.0
70,57.5
71,58.5
72,59.5
73,60.5
74,61.5
75,62.166666666666664
76,62.833333333333336
77,63.5
78,64.5
79,65.5
80,66.5
81,67.5
82,68.5
83,69.5
84,70.5
85,71.5
86,72.5
87,73.5
88,74.5
89,75.5
90,76.5
91,77.5
92,78.5
93,80.0
94,81.5
95,82.5
96,83.5
97,85.0
98,86.0
99,87.0
100,88.0
101,89.5
102,91.0
103,92.0
104,93.0
105,95.0
106,96.0
107,97.0
108,98.5
109,98.0
110,97.5
111,79.6
112,95.5
113,94.5
114,94.0
115,93.5
116,92.5
117,91.5
118,91.0
119,90.5
120,89.5
121,89.0
122,88.0
123,87.5
124,87.0
125,86.5
126,85.5
127,85.0
128,84.5
129,84.0
130,83.5
131,83.0
132,82.0
133,81.5
134,81.0
135,80.5
136,80.0
137,79.5
138,79.0
139,78.5
140,78.0
141,77.5
142,77.16666666666667
143,76.75
144,76.25
145,75.75
146,75.25
147,74.83333333333333
148,74.5
149,74.16666666666667
150,73.75
151,73.25
152,72.83333333333333
153,72.5
154,72.16666666666667
155,71.8
156,71.4
157,71.0
158,70.66666666666667
159,70.33333333333333
160,70.0
161,69.66666666666667
162,69.33333333333333
163,69.0
164,68.66666666666667
165,68.33333333333333
166,68.0
167,67.66666666666667
168,67.33333333333333
169,67.0
170,66.66666666666667
171,66.33333333333333
172,66.0
173,65.75
174,65.5
175,65.25
176,65.0
177,64.71428571428571
178,64.42857142857143
179,64.14285714285714
180,63.857142857142854
181,63.57142857142857
182,63.285714285714285
183,63.0
184,62.75
185,62.5
186,62.3
187,62.1
188,61.875
189,61.625
190,61.375
191,61.125
192,60.9
193,60.7
194,60.5
195,60.0
196,59.5
197,58.5
198,58.0
199,57.5
200,57.0
201,56.0
202,55.5
203,55.0
204,54.5
205,54.0
206,53.0
207,52.5
208,52.0
209,51.5
210,51.0
211,50.333333333333336
212,49.666666666666664
213,49.0
214,48.5
215,48.0
216,47.5
217,47.0
218,46.5
219,46.0
220,45.333333333333336
221,44.833333333333336
222,44.5
223,44.0
224,43.5
225,43.166666666666664
226,42.75
227,42.25
228,41.75
229,41.25
230,40.833333333333336
231,40.5
232,40.166666666666664
233,39.75
234,39.25
235,38.833333333333336
236,38.5
237,38.166666666666664
238,37.8
239,37.4
240,37.0
241,36.666666666666664
242,36.333333333333336
243,36.0
244,35.666666666666664
245,35.333333333333336
246,35.0
247,34.666666666666664
248,34.333333333333336
249,34.0
250,33.75
251,33.5
252,33.25
253,33.0
254,32.666666666666664
255,32.333333333333336
256,32.0
257,31.75
258,31.5
259,31.25
260,31.0
261,30.714285714285715
262,30.428571428571427
263,30.142857142857142
264,29.9
265,29.7
266,29.5
267,29.25
268,29.0
269,28.8
270,28.6
271,28.4
272,28.2
273,28.0
274,27.8
275,27.6
276,27.428571428571427
277,27.285714285714285
278,27.142857142857142
279,27.0
280,26.833333333333332
281,26.666666666666668
282,26.5
283,20.0
284,22.6
285,25.2
286,26.55
287,26.65
288,26.75
289,26.85
290,26.95
291,27.0
292,27.0
293,27.0
294,27.0
295,27.0
296,27.0
297,27.0
298,27.0
299,27.0
300,27.0
301,27.0
302,27.0
303,27.041666666666668
304,27.125
305,27.208333333333332
306,27.291666666666668
307,27.375
308,27.458333333333332
309,27.5
310,27.5
311,27.5
312,27.5
313,27.5
314,27.61111111111111
315,27.72222222222222
316,27.833333333333332
317,27.944444444444443
318,28.0
319,28.0
320,28.0
321,28.0
322,28.0
323,28.0
324,28.0
325,28.0
326,28.0
327,28.0
328,28.0625
329,28.1875
330,28.3125
331,28.4375
332,28.541666666666668
333,28.625
334,28.708333333333332
335,28.791666666666668
336,28.875
337,28.958333333333332
338,29.0
339,29.0
340,29.0
341,29.0
342,29.0
343,29.055555555555557
344,29.166666666666668
345,29.27777777777778
346,29.38888888888889
347,29.5
348,29.59090909090909
349,29.681818181818183
350,29.772727272727273
351,29.863636363636363
352,29.954545454545453
353,30.0
354,30.0
355,30.0
356,30.0
357,30.1
358,30.3
359,30.5
360,30.61111111111111
361,30.72222222222222
362,30.833333333333332
363,30.944444444444443
364,31.0
365,31.0
366,31.0
367,31.0
368,31.333333333333332
