,y
0,53.5
1,49.75
2,46.0
3,50.0
4,50.75
5,51.5
6,48.46666666666667
7,45.43333333333334
8,42.4
9,39.36666666666667
10,36.333333333333336
11,33.3
12,30.266666666666666
13,27.233333333333334
14,24.200000000000003
15,21.166666666666668
16,18.133333333333333
17,15.100000000000001
18,12.06666666666667
19,9.033333333333331
20,6.0
21,16.4
22,26.8
23,31.916666666666668
24,31.75
25,31.583333333333332
26,31.428571428571427
27,31.285714285714285
28,31.142857142857142
29,31.0
30,30.857142857142858
31,30.714285714285715
32,30.571428571428573
33,30.4375
34,30.3125
35,30.1875
36,30.0625
37,30.0
38,30.0
39,30.0
40,30.0
41,29.75
42,29.5
43,29.38888888888889
44,29.27777777777778
45,29.166666666666668
46,29.055555555555557
47,29.0
48,29.0
49,29.0
50,29.0
51,29.0
52,28.875
53,28.75
54,28.625
55,28.5
56,28.40909090909091
57,28.318181818181817
58,28.227272727272727
59,28.136363636363637
60,28.045454545454547
61,28.0
62,28.0
63,28.0
64,28.0
65,28.0
66,28.0
67,28.0
68,28.0
69,28.0
70,28.0
71,27.857142857142858
72,27.714285714285715
73,27.571428571428573
74,27.5
75,27.5
76,27.5
77,27.5
78,27.5
79,27.45
80,27.35
81,27.25
82,27.15
83,27.05
84,27.0
85,27.0
86,27.0
87,27.0
88,27.0
89,27.0
90,27.0
91,27.0
92,27.0
93,27.0
94,27.0
95,27.0
96,27.0
97,27.0
98,27.0
99,27.0
100,27.0
101,26.88888888888889
102,26.77777777777778
103,26.666666666666668
104,26.555555555555557
105,25.571428571428573
106,23.714285714285715
107,21.857142857142858
108,20.0
109,26.5
110,26.833333333333332
111,25.75
112,23.25
113,27.5
114,27.75
115,28.0
116,28.285714285714285
117,28.571428571428573
118,28.857142857142858
119,29.125
120,29.375
121,29.625
122,29.875
123,30.125
124,30.375
125,30.625
126,30.875
127,31.125
128,31.375
129,31.625
130,31.875
131,32.125
132,32.375
133,32.625
134,32.875
135,33.142857142857146
136,33.42857142857143
137,33.714285714285715
138,34.0
139,34.25
140,34.5
141,34.75
142,35.0
143,35.25
144,35.5
145,35.75
146,36.0
147,36.25
148,36.5
149,36.75
150,37.0
151,37.25
152,37.5
153,37.75
154,38.0
155,38.285714285714285
156,38.57142857142857
157,38.857142857142854
158,39.125
159,39.375
160,39.625
161,39.875
162,40.125
163,40.375
164,40.625
165,40.875
166,41.125
167,41.375
168,41.625
169,41.875
170,42.125
171,42.375
172,42.625
173,42.875
174,43.142857142857146
175,43.42857142857143
176,43.714285714285715
177,44.0
178,44.25
179,44.5
180,44.75
181,45.0
182,45.25
183,45.5
184,45.75
185,46.0
186,46.25
187,46.5
188,46.75
189,47.0
190,47.25
191,47.5
192,47.75
193,48.0
194,43.75
195,39.5
196,45.833333333333336
197,45.333333333333336
198,38.0
199,49.0
200,49.4
201,49.8
202,50.1
203,50.3
204,50.5
205,50.7
206,50.9
207,51.125
208,51.375
209,51.625
210,51.875
211,52.125
212,52.375
213,52.625
214,52.875
215,53.142857142857146
216,53.42857142857143
217,53.714285714285715
218,54.0
219,54.25
220,54.5
221,54.75
222,55.0
223,55.333333333333336
224,55.666666666666664
225,56.0
226,56.333333333333336
227,56.666666666666664
228,57.0
229,57.333333333333336
230,57.666666666666664
231,58.0
232,58.4
233,58.8
234,59.2
235,59.6
236,60.0
237,60.4
238,60.8
239,61.25
240,61.75
241,62.166666666666664
242,62.5
243,63.0
244,63.5
245,64.0
246,64.5
247,65.0
248,65.5
249,66.0
250,66.5
251,67.0
252,68.0
253,68.5
254,69.0
255,69.5
256,70.5
257,71.0
258,71.5
259,72.5
260,73.16666666666667
261,73.83333333333333
262,74.5
263,75.5
264,76.5
265,77.5
266,78.5
267,79.0
268,80.0
269,81.0
270,82.0
271,83.0
272,84.0
273,85.0
274,86.5
275,88.0
276,89.0
277,90.0
278,92.0
279,93.0
280,94.5
281,81.16666666666667
282,97.5
283,80.0
284,68.0
285,97.0
286,96.5
287,95.5
288,94.5
289,94.0
290,93.5
291,92.5
292,91.5
293,91.0
294,90.5
295,89.5
296,88.5
297,87.5
298,87.0
299,86.5
300,85.5
301,84.5
302,84.0
303,83.5
304,82.5
305,81.5
306,81.0
307,80.5
308,79.5
309,78.5
310,77.5
311,77.0
312,76.5
313,75.5
314,74.5
315,74.0
316,73.5
317,72.5
318,71.5
319,71.0
320,70.5
321,69.5
322,68.5
323,67.5
324,67.0
325,66.5
326,65.5
327,64.5
328,64.0
329,63.5
330,62.5
331,61.5
332,61.0
333,60.5
334,59.5
335,58.5
336,57.5
337,57.0
338,56.5
339,55.5
340,54.5
341,54.0
342,53.5
343,52.5
344,51.5
345,51.0
346,50.5
347,49.5
348,48.5
349,47.5
350,47.0
351,46.5
352,45.5
353,44.5
354,44.0
355,43.5
356,42.5
357,41.5
358,41.0
359,40.5
360,39.5
361,38.5
362,37.5
363,37.0
364,36.5
365,35.5
366,34.5
367,27.0
368,33.5
369,32.5
370,32.166666666666664
