,y
0,59.333333333333336
1,52.66666666666667
2,46.0
3,62.0
4,78.0
5,56.0
6,52.666666666666664
7,49.333333333333336
8,46.0
9,42.666666666666664
10,39.33333333333333
11,36.0
12,32.666666666666664
13,29.333333333333332
14,26.0
15,22.666666666666664
16,19.33333333333333
17,16.0
18,12.666666666666664
19,9.333333333333329
20,6.0
21,20.66666666666667
22,26.5
23,26.833333333333332
24,27.166666666666668
25,27.5
26,27.833333333333332
27,28.166666666666668
28,28.5
29,28.833333333333332
30,29.2
31,29.6
32,30.0
33,30.333333333333332
34,30.666666666666668
35,31.0
36,31.4
37,31.8
38,32.25
39,32.75
40,33.166666666666664
41,33.5
42,33.833333333333336
43,34.25
44,34.75
45,35.25
46,35.75
47,36.166666666666664
48,36.5
49,37.0
50,37.5
51,38.0
52,38.5
53,38.833333333333336
54,39.25
55,39.75
56,40.25
57,40.75
58,41.25
59,41.75
60,42.333333333333336
61,43.0
62,43.5
63,43.833333333333336
64,44.333333333333336
65,45.0
66,45.5
67,46.0
68,46.5
69,47.0
70,48.0
71,48.5
72,49.0
73,50.0
74,50.5
75,51.0
76,51.5
77,52.0
78,53.0
79,53.5
80,54.0
81,55.0
82,55.5
83,56.0
84,57.0
85,57.5
86,58.5
87,59.0
88,60.0
89,60.5
90,61.5
91,62.5
92,63.166666666666664
93,63.833333333333336
94,64.5
95,65.5
96,66.5
97,67.5
98,68.5
99,69.5
100,70.0
101,71.5
102,72.0
103,72.5
104,73.5
105,75.0
106,76.0
107,76.5
108,78.0
109,78.66666666666667
110,79.33333333333333
111,80.0
112,63.0
113,74.33333333333333
114,80.16666666666667
115,80.5
116,80.7
117,80.9
118,81.125
119,81.375
120,81.625
121,81.875
122,82.1
123,82.3
124,82.5
125,82.75
126,83.0
127,83.25
128,83.5
129,83.7
130,83.9
131,84.125
132,84.375
133,84.625
134,84.875
135,85.1
136,85.3
137,85.5
138,85.7
139,85.9
140,86.125
141,86.375
142,86.625
143,86.875
144,87.1
145,87.3
146,87.5
147,87.75
148,88.0
149,88.25
150,88.5
151,88.7
152,88.9
153,89.125
154,89.375
155,89.625
156,89.875
157,90.1
158,90.3
159,90.5
160,90.7
161,90.9
162,91.125
163,91.375
164,91.625
165,91.875
166,92.1
167,92.3
168,92.5
169,92.75
170,93.0
171,93.25
172,93.5
173,93.7
174,93.9
175,94.125
176,94.375
177,94.625
178,94.875
179,95.1
180,95.3
181,95.5
182,95.7
183,95.9
184,96.125
185,96.375
186,96.625
187,96.875
188,97.1
189,97.3
190,97.5
191,97.75
192,98.0
193,98.25
194,98.5
195,99.0
196,98.5
197,98.0
198,81.0
199,95.0
200,93.5
201,92.5
202,91.5
203,90.5
204,89.5
205,88.0
206,87.5
207,86.5
208,85.5
209,84.5
210,83.5
211,82.5
212,81.5
213,80.0
214,79.5
215,78.5
216,77.5
217,76.5
218,75.5
219,74.5
220,73.5
221,72.83333333333333
222,72.16666666666667
223,71.5
224,70.5
225,69.5
226,68.83333333333333
227,68.16666666666667
228,67.5
229,66.5
230,66.0
231,65.0
232,64.5
233,63.5
234,63.0
235,62.0
236,61.5
237,61.0
238,60.5
239,59.5
240,59.0
241,58.333333333333336
242,57.666666666666664
243,57.0
244,56.5
245,56.0
246,55.333333333333336
247,54.666666666666664
248,54.0
249,53.5
250,53.0
251,52.5
252,52.0
253,51.333333333333336
254,50.666666666666664
255,50.0
256,49.5
257,49.0
258,48.5
259,48.166666666666664
260,47.75
261,47.25
262,46.666666666666664
263,46.0
264,45.5
265,45.166666666666664
266,44.75
267,44.25
268,43.75
269,43.25
270,42.75
271,42.25
272,41.833333333333336
273,41.5
274,41.166666666666664
275,40.75
276,40.25
277,39.75
278,39.25
279,37.0
280,33.0
281,38.0
282,29.75
283,29.0
284,29.5
285,30.0
286,32.8
287,35.6
288,36.916666666666664
289,36.75
290,36.583333333333336
291,36.4375
292,36.3125
293,36.1875
294,36.0625
295,35.9375
296,35.8125
297,35.6875
298,35.5625
299,35.4375
300,35.3125
301,35.1875
302,35.0625
303,34.9375
304,34.8125
305,34.6875
306,34.5625
307,34.4375
308,34.3125
309,34.1875
310,34.0625
311,33.9375
312,33.8125
313,33.6875
314,33.5625
315,33.4375
316,33.3125
317,33.1875
318,33.0625
319,32.9375
320,32.8125
321,32.6875
322,32.5625
323,32.42857142857143
324,32.285714285714285
325,32.142857142857146
326,32.0
327,31.875
328,31.75
329,31.625
330,31.5
331,31.375
332,31.25
333,31.125
334,31.0
335,30.875
336,30.75
337,30.625
338,30.5
339,30.375
340,30.25
341,30.125
342,30.0
343,29.857142857142858
344,29.714285714285715
345,29.571428571428573
346,29.4375
347,29.3125
348,29.1875
349,29.0625
350,28.9375
351,28.8125
352,28.6875
353,28.5625
354,28.4375
355,28.3125
356,28.1875
357,28.0625
358,27.9375
359,27.8125
360,27.6875
361,27.5625
362,27.416666666666668
363,27.25
364,27.083333333333332
365,25.95
366,23.85
367,21.75
368,22.5
369,25.166666666666668
