,y
0,53.5
1,49.75
2,46.0
3,50.0
4,50.75
5,51.5
6,48.46666666666667
7,45.43333333333334
8,42.4
9,39.36666666666667
10,36.333333333333336
11,33.3
12,30.266666666666666
13,27.233333333333334
14,24.200000000000003
15,21.166666666666668
16,18.133333333333333
17,15.100000000000001
18,12.06666666666667
19,9.033333333333331
20,6.0
21,16.25
22,26.5
23,26.61111111111111
24,26.72222222222222
25,26.833333333333332
26,26.944444444444443
27,27.0
28,27.0
29,27.0
30,27.0
31,27.25
32,27.5
33,27.61111111111111
34,27.72222222222222
35,27.833333333333332
36,27.944444444444443
37,28.0
38,28.0
39,28.0
40,28.0
41,28.25
42,28.5
43,28.61111111111111
44,28.72222222222222
45,28.833333333333332
46,28.944444444444443
47,29.0625
48,29.1875
49,29.3125
50,29.4375
51,29.5625
52,29.6875
53,29.8125
54,29.9375
55,30.0625
56,30.1875
57,30.3125
58,30.4375
59,30.571428571428573
60,30.714285714285715
61,30.857142857142858
62,31.0
63,31.142857142857142
64,31.285714285714285
65,31.428571428571427
66,31.571428571428573
67,31.714285714285715
68,31.857142857142858
69,32.0
70,32.166666666666664
71,32.333333333333336
72,32.5
73,32.666666666666664
74,32.833333333333336
75,33.0
76,33.166666666666664
77,33.333333333333336
78,33.5
79,33.666666666666664
80,33.833333333333336
81,34.0
82,34.166666666666664
83,34.333333333333336
84,34.5
85,34.7
86,34.9
87,35.1
88,35.3
89,35.5
90,35.7
91,35.9
92,36.1
93,36.3
94,36.5
95,36.7
96,36.9
97,37.125
98,37.375
99,37.625
100,37.875
101,38.125
102,38.375
103,38.625
104,38.875
105,39.2
106,39.6
107,40.0
108,31.75
109,40.0
110,41.0
111,41.5
112,36.400000000000006
113,43.0
114,43.5
115,44.5
116,45.0
117,45.5
118,46.5
119,47.0
120,47.5
121,48.5
122,49.0
123,49.5
124,50.5
125,51.0
126,51.5
127,52.5
128,53.0
129,53.5
130,54.5
131,55.0
132,55.5
133,56.5
134,57.0
135,57.5
136,58.5
137,59.0
138,59.5
139,60.5
140,61.0
141,62.0
142,62.5
143,63.0
144,64.0
145,64.5
146,65.0
147,66.0
148,66.5
149,67.5
150,68.0
151,68.5
152,69.5
153,70.0
154,70.5
155,71.5
156,72.0
157,72.5
158,73.5
159,74.0
160,74.5
161,75.5
162,76.0
163,76.5
164,77.5
165,78.0
166,78.5
167,79.5
168,80.0
169,80.5
170,81.5
171,82.0
172,82.5
173,83.5
174,84.0
175,84.5
176,85.5
177,86.0
178,87.0
179,87.5
180,88.0
181,89.0
182,89.5
183,90.0
184,91.0
185,91.5
186,92.0
187,93.0
188,93.5
189,94.5
190,95.0
191,95.5
192,96.5
193,97.0
194,97.5
195,81.0
196,99.0
197,98.0
198,79.0
199,97.0
200,96.5
201,96.0
202,95.5
203,95.0
204,94.5
205,94.0
206,93.5
207,93.0
208,92.5
209,92.16666666666667
210,91.75
211,91.25
212,90.75
213,90.25
214,89.83333333333333
215,89.5
216,89.16666666666667
217,88.75
218,88.25
219,87.83333333333333
220,87.5
221,87.16666666666667
222,86.8
223,86.4
224,86.0
225,85.66666666666667
226,85.33333333333333
227,85.0
228,84.66666666666667
229,84.33333333333333
230,84.0
231,83.66666666666667
232,83.33333333333333
233,83.0
234,82.66666666666667
235,82.33333333333333
236,82.0
237,81.66666666666667
238,81.33333333333333
239,81.0
240,80.71428571428571
241,80.42857142857143
242,80.14285714285714
243,79.85714285714286
244,79.57142857142857
245,79.28571428571429
246,79.0
247,78.75
248,78.5
249,78.25
250,78.0
251,77.75
252,77.5
253,77.25
254,77.0
255,76.75
256,76.5
257,76.25
258,76.0
259,75.75
260,75.5
261,75.3
262,75.1
263,74.875
264,74.625
265,74.375
266,74.125
267,73.9
268,73.7
269,73.5
270,73.3
271,73.1
272,72.9
273,72.7
274,72.5
275,72.3
276,72.1
277,71.9
278,71.7
279,71.5
280,71.0
281,55.0
282,70.5
283,57.6
284,45.6
285,69.5
286,69.0
287,68.5
288,68.0
289,67.5
290,67.0
291,66.5
292,66.0
293,65.5
294,65.0
295,64.5
296,64.0
297,63.5
298,63.0
299,62.5
300,62.0
301,61.5
302,61.0
303,60.5
304,60.0
305,59.5
306,59.0
307,58.333333333333336
308,57.75
309,57.25
310,56.75
311,56.25
312,55.75
313,55.25
314,54.75
315,54.25
316,53.75
317,53.25
318,52.75
319,52.25
320,51.75
321,51.25
322,50.75
323,50.25
324,49.75
325,49.25
326,48.666666666666664
327,48.0
328,47.5
329,47.0
330,46.5
331,46.0
332,45.5
333,45.0
334,44.5
335,44.0
336,43.5
337,43.0
338,42.5
339,42.0
340,41.5
341,41.0
342,40.5
343,40.0
344,39.5
345,39.0
346,38.5
347,38.0
348,37.5
349,37.0
350,36.5
351,36.0
352,35.5
353,35.0
354,34.5
355,34.0
356,33.5
357,33.0
358,32.5
359,32.0
360,31.333333333333332
361,30.75
362,30.25
363,29.75
364,29.25
365,28.666666666666668
366,28.0
367,22.5
368,25.5
369,26.666666666666668
370,26.0
